nail,transect,point,x,y,z
0.00333,15,16,-34.04234531,100.9507272,-6.38393763
0.00333,15,17,-34.04263728,100.947711,-6.384396862
0.00333,15,18,-34.04292924,100.9446948,-6.382716969
0.00333,15,19,-34.04322121,100.9416786,-6.379535816
0.00333,15,20,-34.04351317,100.9386624,-6.379535194
0.00333,15,21,-34.04380514,100.9356462,-6.379309424
0.00333,15,22,-34.0440971,100.9326299,-6.377890582
0.00333,15,23,-34.04438907,100.9296137,-6.374740443
0.00333,15,24,-34.04468103,100.9265975,-6.372846541
0.00333,15,25,-34.044973,100.9235813,-6.370386844
0.00333,15,26,-34.04526497,100.9205651,-6.370096582
0.00333,15,27,-34.04555693,100.9175489,-6.369086622
0.00333,15,28,-34.0458489,100.9145327,-6.365203894
0.00333,15,29,-34.04614086,100.9115165,-6.362938226
0.00333,15,30,-34.04643283,100.9085003,-6.364489508
0.00333,15,31,-34.04672479,100.9054841,-6.365015651
0.00333,15,32,-34.04701676,100.9024679,-6.364162659
0.00333,15,33,-34.04730872,100.8994517,-6.361843645
0.00333,15,34,-34.04760069,100.8964355,-6.364558035
0.00333,15,35,-34.04789265,100.8934193,-6.367117818
0.00333,15,36,-34.04818462,100.8904031,-6.369512437
0.00333,15,37,-34.04847658,100.8873869,-6.370296155
0.00333,15,38,-34.04876855,100.8843707,-6.37088899
0.00333,15,39,-34.04906052,100.8813545,-6.370883408
0.00333,15,40,-34.04935248,100.8783383,-6.370172999
0.00333,15,41,-34.04964445,100.8753221,-6.370001686
0.00333,15,42,-34.04993641,100.8723058,-6.370247792
0.00333,15,43,-34.05022838,100.8692896,-6.370275637
0.00333,15,44,-34.05052034,100.8662734,-6.369149586
0.00333,15,45,-34.05081231,100.8632572,-6.367612456
0.00333,15,46,-34.05110427,100.860241,-6.367612456
0.00333,15,47,-34.05139624,100.8572248,-6.367720948
0.00333,15,48,-34.0516882,100.8542086,-6.374603696
0.00333,15,49,-34.05198017,100.8511924,-6.373565308
0.00333,15,50,-34.05227213,100.8481762,-6.373565308
0.00333,15,51,-34.0525641,100.84516,-6.379022704
0.00333,15,52,-34.05285606,100.8421438,-6.382625565
0.00333,15,53,-34.05314803,100.8391276,-6.382939081
0.00333,15,54,-34.05344,100.8361114,-6.383188204
0.00333,15,55,-34.05373196,100.8330952,-6.391271426
0.00333,15,56,-34.05402393,100.830079,-6.391955469
0.00333,15,57,-34.05431589,100.8270628,-6.392283474
0.00333,15,58,-34.05460786,100.8240466,-6.392779155
0.00333,15,59,-34.05489982,100.8210304,-6.392875609
0.00333,15,60,-34.05519179,100.8180142,-6.40406108
0.00333,15,61,-34.05548375,100.8149979,-6.405047773
0.00333,15,62,-34.05577572,100.8119817,-6.405371535
0.00333,15,63,-34.05606768,100.8089655,-6.404910423
0.00333,15,64,-34.05635965,100.8059493,-6.40483045
0.00333,15,65,-34.05665161,100.8029331,-6.404787151
0.00333,15,66,-34.05694358,100.7999169,-6.405011143
0.00333,15,67,-34.05723555,100.7969007,-6.406225613
0.00333,15,68,-34.05752751,100.7938845,-6.405595142
0.00333,15,69,-34.05781948,100.7908683,-6.405124318
0.00333,15,70,-34.05811144,100.7878521,-6.405124318
0.00333,15,71,-34.05840341,100.7848359,-6.409755609
0.00333,15,72,-34.05869537,100.7818197,-6.421688851
0.00333,15,73,-34.05898734,100.7788035,-6.423588477
0.00333,15,74,-34.0592793,100.7757873,-6.425243661
0.00333,15,75,-34.05957127,100.7727711,-6.426361005
0.00333,15,76,-34.05986323,100.7697549,-6.427894704
0.00333,15,77,-34.0601552,100.7667387,-6.428818592
0.00333,15,78,-34.06044716,100.7637225,-6.430080605
0.00333,15,79,-34.06073913,100.7607063,-6.432000742
0.00333,15,80,-34.06103109,100.7576901,-6.432028184
0.00333,15,81,-34.06132306,100.7546738,-6.432190584
0.00333,15,82,-34.06161503,100.7516576,-6.433692579
0.00333,15,83,-34.06190699,100.7486414,-6.434108328
0.00333,15,84,-34.06219896,100.7456252,-6.435766568
0.00333,15,85,-34.06249092,100.742609,-6.437294361
0.00333,15,86,-34.06278289,100.7395928,-6.443059753
0.00333,15,87,-34.06307485,100.7365766,-6.451358595
0.00333,15,88,-34.06336682,100.7335604,-6.45318213
0.00333,15,89,-34.06365878,100.7305442,-6.454846261
0.00333,15,90,-34.06395075,100.727528,-6.456440807
0.00333,15,91,-34.06424271,100.7245118,-6.457290015
0.00333,15,92,-34.06453468,100.7214956,-6.460931162
0.00333,15,93,-34.06482664,100.7184794,-6.463205808
0.00333,15,94,-34.06511861,100.7154632,-6.465108914
0.00333,15,95,-34.06541057,100.712447,-6.474270268
0.00333,15,96,-34.06570254,100.7094308,-6.474852903
0.00333,15,97,-34.06599451,100.7064146,-6.475128118
0.00333,15,98,-34.06628647,100.7033984,-6.531063293
0.00333,15,99,-34.06657844,100.7003822,-6.532911334
0.00333,16,0,-34.05189312,101.0003629,-6.362348507
0.00333,16,1,-34.05218508,100.9973467,-6.362348507
0.00333,16,2,-34.05247705,100.9943305,0
0.00333,16,3,-34.05276901,100.9913142,0
0.00333,16,4,-34.05306098,100.988298,0
0.00333,16,5,-34.05335295,100.9852818,0
0.00333,16,6,-34.05364491,100.9822656,0
0.00333,16,7,-34.05393688,100.9792494,0
0.00333,16,8,-34.05422884,100.9762332,-6.385529436
0.00333,16,9,-34.05452081,100.973217,0
0.00333,16,10,-34.05481277,100.9702008,-6.39350857
0.00333,16,11,-34.05510474,100.9671846,-6.392936066
0.00333,16,12,-34.0553967,100.9641684,-6.399446688
0.00333,16,13,-34.05568867,100.9611522,-6.400704793
0.00333,16,14,-34.05598063,100.958136,-6.391705477
0.00333,16,15,-34.0562726,100.9551198,-6.389701583
0.00333,16,16,-34.05656456,100.9521036,-6.389701583
0.00333,16,17,-34.05685653,100.9490874,-6.391240963
0.00333,16,18,-34.05714849,100.9460712,-6.390216398
0.00333,16,19,-34.05744046,100.943055,-6.385360522
0.00333,16,20,-34.05773243,100.9400388,-6.385360522
0.00333,16,21,-34.05802439,100.9370226,-6.385238364
0.00333,16,22,-34.05831636,100.9340064,-6.374275749
0.00333,16,23,-34.05860832,100.9309901,-6.374275749
0.00333,16,24,-34.05890029,100.9279739,-6.374275749
0.00333,16,25,-34.05919225,100.9249577,-6.374670039
0.00333,16,26,-34.05948422,100.9219415,-6.373001769
0.00333,16,27,-34.05977618,100.9189253,-6.373001769
0.00333,16,28,-34.06006815,100.9159091,-6.37303111
0.00333,16,29,-34.06036011,100.9128929,-6.372338085
0.00333,16,30,-34.06065208,100.9098767,-6.366580172
0.00333,16,31,-34.06094404,100.9068605,-6.372195652
0.00333,16,32,-34.06123601,100.9038443,-6.371370599
0.00333,16,33,-34.06152798,100.9008281,-6.371017415
0.00333,16,34,-34.06181994,100.8978119,-6.3705205
0.00333,16,35,-34.06211191,100.8947957,-6.368669722
0.00333,16,36,-34.06240387,100.8917795,-6.368056419
0.00333,16,37,-34.06269584,100.8887633,-6.368056419
0.00333,16,38,-34.0629878,100.8857471,-6.369165755
0.00333,16,39,-34.06327977,100.8827309,-6.369535897
0.00333,16,40,-34.06357173,100.8797147,-6.370263884
0.00333,16,41,-34.0638637,100.8766985,-6.371314242
0.00333,16,42,-34.06415566,100.8736823,-6.37149311
0.00333,16,43,-34.06444763,100.870666,-6.371347198
0.00333,16,44,-34.06473959,100.8676498,-6.371347198
0.00333,16,45,-34.06503156,100.8646336,-6.372493825
0.00333,16,46,-34.06532352,100.8616174,-6.373796427
0.00333,16,47,-34.06561549,100.8586012,-6.374050063
0.00333,16,48,-34.06590746,100.855585,-6.375143393
0.00333,16,49,-34.06619942,100.8525688,-6.376608953
0.00333,16,50,-34.06649139,100.8495526,-6.378056252
0.00333,16,51,-34.06678335,100.8465364,-6.378778442
0.00333,16,52,-34.06707532,100.8435202,-6.379064857
0.00333,16,53,-34.06736728,100.840504,-6.388884603
0.00333,16,54,-34.06765925,100.8374878,-6.390763564
0.00333,16,55,-34.06795121,100.8344716,-6.394279396
0.00333,16,56,-34.06824318,100.8314554,-6.399361662
0.00333,16,57,-34.06853514,100.8284392,-6.401944053
0.00333,16,58,-34.06882711,100.825423,-6.404449948
0.00333,16,59,-34.06911907,100.8224068,-6.408677966
0.00333,16,60,-34.06941104,100.8193906,-6.412275065
0.00333,16,61,-34.06970301,100.8163744,-6.410475161
0.00333,16,62,-34.06999497,100.8133582,-6.410401672
0.00333,16,63,-34.07028694,100.8103419,-6.410401672
0.00333,16,64,-34.0705789,100.8073257,-6.414489215
0.00333,16,65,-34.07087087,100.8043095,-6.415260919
0.00333,16,66,-34.07116283,100.8012933,-6.416100252
0.00333,16,67,-34.0714548,100.7982771,-6.41620685
0.00333,16,68,-34.07174676,100.7952609,-6.416277161
0.00333,16,69,-34.07203873,100.7922447,-6.4158396
0.00333,16,70,-34.07233069,100.7892285,-6.41709523
0.00333,16,71,-34.07262266,100.7862123,-6.419944203
0.00333,16,72,-34.07291462,100.7831961,-6.429035678
0.00333,16,73,-34.07320659,100.7801799,-6.430653538
0.00333,16,74,-34.07349855,100.7771637,-6.432278948
0.00333,16,75,-34.07379052,100.7741475,-6.433231826
0.00333,16,76,-34.07408249,100.7711313,-6.435090176
0.00333,16,77,-34.07437445,100.7681151,-6.437475155
0.00333,16,78,-34.07466642,100.7650989,-6.438073888
0.00333,16,79,-34.07495838,100.7620827,-6.437903342
0.00333,16,80,-34.07525035,100.7590665,-6.438922121
0.00333,16,81,-34.07554231,100.7560503,-6.438298132
0.00333,16,82,-34.07583428,100.7530341,-6.43699835
0.00333,16,83,-34.07612624,100.7500178,-6.436238717
0.00333,16,84,-34.07641821,100.7470016,-6.437306568
0.00333,16,85,-34.07671017,100.7439854,-6.44024872
0.00333,16,86,-34.07700214,100.7409692,-6.441108294
0.00333,16,87,-34.0772941,100.737953,-6.445349568
0.00333,16,88,-34.07758607,100.7349368,-6.446592404
0.00333,16,89,-34.07787804,100.7319206,-6.447389045
0.00333,16,90,-34.07817,100.7289044,-6.450192583
0.00333,16,91,-34.07846197,100.7258882,-6.459397626
0.00333,16,92,-34.07875393,100.722872,-6.46067433
0.00333,16,93,-34.0790459,100.7198558,-6.474914969
0.00333,16,94,-34.07933786,100.7168396,-6.540822675
0.00333,16,95,-34.07962983,100.7138234,-6.570048407
0.00333,16,96,-34.07992179,100.7108072,-6.572021102
0.00333,16,97,-34.08021376,100.707791,-6.573067035
0.00333,16,98,-34.08050572,100.7047748,-6.576200336
0.00333,16,99,-34.08079769,100.7017586,-6.578882063
0.00333,17,0,-34.06611237,101.0017393,-6.36084217
0.00333,17,1,-34.06640434,100.9987231,0
0.00333,17,2,-34.0666963,100.9957069,0
0.00333,17,3,-34.06698827,100.9926907,0
0.00333,17,4,-34.06728023,100.9896745,-6.372125168
0.00333,17,5,-34.0675722,100.9866582,-6.372042813
0.00333,17,6,-34.06786416,100.983642,-6.372042813
0.00333,17,7,-34.06815613,100.9806258,0
0.00333,17,8,-34.06844809,100.9776096,0
0.00333,17,9,-34.06874006,100.9745934,-6.432275126
0.00333,17,10,-34.06903202,100.9715772,-6.4291678
0.00333,17,11,-34.06932399,100.968561,-6.428346127
0.00333,17,12,-34.06961595,100.9655448,-6.428118155
0.00333,17,13,-34.06990792,100.9625286,-6.428118155
0.00333,17,14,-34.07019989,100.9595124,-6.429875797
0.00333,17,15,-34.07049185,100.9564962,-6.4310118
0.00333,17,16,-34.07078382,100.95348,-6.431947858
0.00333,17,17,-34.07107578,100.9504638,-6.396750166
0.00333,17,18,-34.07136775,100.9474476,-6.396663845
0.00333,17,19,-34.07165971,100.9444314,-6.396663845
0.00333,17,20,-34.07195168,100.9414152,-6.396498736
0.00333,17,21,-34.07224364,100.938399,-6.393678821
0.00333,17,22,-34.07253561,100.9353828,-6.392332048
0.00333,17,23,-34.07282757,100.9323666,-6.388741016
0.00333,17,24,-34.07311954,100.9293504,-6.382137883
0.00333,17,25,-34.0734115,100.9263341,-6.378785895
0.00333,17,26,-34.07370347,100.9233179,-6.374993337
0.00333,17,27,-34.07399544,100.9203017,-6.374993337
0.00333,17,28,-34.0742874,100.9172855,-6.374520029
0.00333,17,29,-34.07457937,100.9142693,-6.375189893
0.00333,17,30,-34.07487133,100.9112531,-6.372128903
0.00333,17,31,-34.0751633,100.9082369,-6.372128903
0.00333,17,32,-34.07545526,100.9052207,-6.372652014
0.00333,17,33,-34.07574723,100.9022045,-6.371616341
0.00333,17,34,-34.07603919,100.8991883,-6.372291886
0.00333,17,35,-34.07633116,100.8961721,-6.370436292
0.00333,17,36,-34.07662312,100.8931559,-6.369437108
0.00333,17,37,-34.07691509,100.8901397,-6.369471299
0.00333,17,38,-34.07720705,100.8871235,-6.370058459
0.00333,17,39,-34.07749902,100.8841073,-6.373679495
0.00333,17,40,-34.07779098,100.8810911,-6.373679495
0.00333,17,41,-34.07808295,100.8780749,-6.373407268
0.00333,17,42,-34.07837492,100.8750587,-6.37369359
0.00333,17,43,-34.07866688,100.8720425,-6.374257342
0.00333,17,44,-34.07895885,100.8690263,-6.374728662
0.00333,17,45,-34.07925081,100.86601,-6.37759377
0.00333,17,46,-34.07954278,100.8629938,-6.378215252
0.00333,17,47,-34.07983474,100.8599776,-6.380242631
0.00333,17,48,-34.08012671,100.8569614,-6.380717928
0.00333,17,49,-34.08041867,100.8539452,-6.381296837
0.00333,17,50,-34.08071064,100.850929,-6.380021985
0.00333,17,51,-34.0810026,100.8479128,-6.380021985
0.00333,17,52,-34.08129457,100.8448966,-6.380409403
0.00333,17,53,-34.08158653,100.8418804,-6.395819586
0.00333,17,54,-34.0818785,100.8388642,-6.397720199
0.00333,17,55,-34.08217047,100.835848,-6.400028014
0.00333,17,56,-34.08246243,100.8328318,-6.403975224
0.00333,17,57,-34.0827544,100.8298156,-6.403975224
0.00333,17,58,-34.08304636,100.8267994,-6.403975224
0.00333,17,59,-34.08333833,100.8237832,-6.409129559
0.00333,17,60,-34.08363029,100.820767,-6.41184734
0.00333,17,61,-34.08392226,100.8177508,-6.42754694
0.00333,17,62,-34.08421422,100.8147346,-6.428905835
0.00333,17,63,-34.08450619,100.8117184,-6.431123331
0.00333,17,64,-34.08479815,100.8087022,-6.43261356
0.00333,17,65,-34.08509012,100.8056859,-6.431909013
0.00333,17,66,-34.08538208,100.8026697,-6.4315404
0.00333,17,67,-34.08567405,100.7996535,-6.434215556
0.00333,17,68,-34.08596601,100.7966373,-6.429607676
0.00333,17,69,-34.08625798,100.7936211,-6.42737153
0.00333,17,70,-34.08654995,100.7906049,-6.428712051
0.00333,17,71,-34.08684191,100.7875887,-6.428712051
0.00333,17,72,-34.08713388,100.7845725,-6.428748183
0.00333,17,73,-34.08742584,100.7815563,-6.428748183
0.00333,17,74,-34.08771781,100.7785401,-6.431252889
0.00333,17,75,-34.08800977,100.7755239,-6.435207602
0.00333,17,76,-34.08830174,100.7725077,-6.436255288
0.00333,17,77,-34.0885937,100.7694915,-6.437397071
0.00333,17,78,-34.08888567,100.7664753,-6.441009013
0.00333,17,79,-34.08917763,100.7634591,-6.442825552
0.00333,17,80,-34.0894696,100.7604429,-6.443892602
0.00333,17,81,-34.08976156,100.7574267,-6.443281816
0.00333,17,82,-34.09005353,100.7544105,-6.441783962
0.00333,17,83,-34.0903455,100.7513943,-6.441584435
0.00333,17,84,-34.09063746,100.7483781,-6.441448135
0.00333,17,85,-34.09092943,100.7453618,-6.441311521
0.00333,17,86,-34.09122139,100.7423456,-6.442144275
0.00333,17,87,-34.09151336,100.7393294,-6.442455634
0.00333,17,88,-34.09180532,100.7363132,-6.442455634
0.00333,17,89,-34.09209729,100.733297,-6.453749659
0.00333,17,90,-34.09238925,100.7302808,-6.455392507
0.00333,17,91,-34.09268122,100.7272646,-6.455392507
0.00333,17,92,-34.09297318,100.7242484,-6.54752898
0.00333,17,93,-34.09326515,100.7212322,-6.54752898
0.00333,17,94,-34.09355711,100.718216,-6.551479296
0.00333,17,95,-34.09384908,100.7151998,-6.551479296
0.00333,17,96,-34.09414104,100.7121836,-6.565749581
0.00333,17,97,-34.09443301,100.7091674,-6.567418224
0.00333,17,98,-34.09472498,100.7061512,-6.569554448
0.00333,17,99,-34.09501694,100.703135,-6.56999356
0.00333,18,0,-34.08033162,101.0031157,-6.366434285
0.00333,18,1,-34.08062359,101.0000995,-6.368237375
0.00333,18,2,-34.08091555,100.9970833,-6.37162502
0.00333,18,3,-34.08120752,100.9940671,-6.37515202
0.00333,18,4,-34.08149948,100.9910509,-6.377269213
0.00333,18,5,-34.08179145,100.9880347,-6.382390379
0.00333,18,6,-34.08208342,100.9850185,0
0.00333,18,7,-34.08237538,100.9820022,-6.433759273
0.00333,18,8,-34.08266735,100.978986,-6.433759273
0.00333,18,9,-34.08295931,100.9759698,-6.435001304
0.00333,18,10,-34.08325128,100.9729536,-6.435762443
0.00333,18,11,-34.08354324,100.9699374,-6.43625922
0.00333,18,12,-34.08383521,100.9669212,-6.436011083
0.00333,18,13,-34.08412717,100.963905,-6.436011083
0.00333,18,14,-34.08441914,100.9608888,-6.435854754
0.00333,18,15,-34.0847111,100.9578726,-6.435057221
0.00333,18,16,-34.08500307,100.9548564,-6.434435764
0.00333,18,17,-34.08529503,100.9518402,-6.433951066
0.00333,18,18,-34.085587,100.948824,-6.434014354
0.00333,18,19,-34.08587896,100.9458078,-6.434323707
0.00333,18,20,-34.08617093,100.9427916,-6.396677667
0.00333,18,21,-34.0864629,100.9397754,-6.395862556
0.00333,18,22,-34.08675486,100.9367592,-6.393623242
0.00333,18,23,-34.08704683,100.933743,-6.393431758
0.00333,18,24,-34.08733879,100.9307268,-6.389407467
0.00333,18,25,-34.08763076,100.9277106,-6.377146785
0.00333,18,26,-34.08792272,100.9246943,-6.375838788
0.00333,18,27,-34.08821469,100.9216781,-6.37465578
0.00333,18,28,-34.08850665,100.9186619,-6.372013082
0.00333,18,29,-34.08879862,100.9156457,-6.372013082
0.00333,18,30,-34.08909058,100.9126295,-6.373885372
0.00333,18,31,-34.08938255,100.9096133,-6.375194486
0.00333,18,32,-34.08967451,100.9065971,-6.373164451
0.00333,18,33,-34.08996648,100.9035809,-6.372916805
0.00333,18,34,-34.09025844,100.9005647,-6.372916805
0.00333,18,35,-34.09055041,100.8975485,-6.372987787
0.00333,18,36,-34.09084238,100.8945323,-6.376075119
0.00333,18,37,-34.09113434,100.8915161,-6.374748193
0.00333,18,38,-34.09142631,100.8884999,-6.374748193
0.00333,18,39,-34.09171827,100.8854837,-6.379688273
0.00333,18,40,-34.09201024,100.8824675,-6.382109907
0.00333,18,41,-34.0923022,100.8794513,-6.38513032
0.00333,18,42,-34.09259417,100.8764351,-6.38499105
0.00333,18,43,-34.09288613,100.8734189,-6.392856582
0.00333,18,44,-34.0931781,100.8704027,-6.394708715
0.00333,18,45,-34.09347006,100.8673865,-6.395022983
0.00333,18,46,-34.09376203,100.8643702,-6.396324515
0.00333,18,47,-34.09405399,100.861354,-6.397424935
0.00333,18,48,-34.09434596,100.8583378,-6.404660615
0.00333,18,49,-34.09463793,100.8553216,-6.403241168
0.00333,18,50,-34.09492989,100.8523054,-6.399101188
0.00333,18,51,-34.09522186,100.8492892,-6.402436084
0.00333,18,52,-34.09551382,100.846273,-6.403636592
0.00333,18,53,-34.09580579,100.8432568,-6.403636592
0.00333,18,54,-34.09609775,100.8402406,-6.408080948
0.00333,18,55,-34.09638972,100.8372244,-6.408080948
0.00333,18,56,-34.09668168,100.8342082,-6.431655237
0.00333,18,57,-34.09697365,100.831192,-6.435617601
0.00333,18,58,-34.09726561,100.8281758,-6.437442834
0.00333,18,59,-34.09755758,100.8251596,-6.439008523
0.00333,18,60,-34.09784954,100.8221434,-6.440883725
0.00333,18,61,-34.09814151,100.8191272,-6.444100969
0.00333,18,62,-34.09843347,100.816111,-6.446330167
0.00333,18,63,-34.09872544,100.8130948,-6.450529228
0.00333,18,64,-34.09901741,100.8100786,-6.4518056
0.00333,18,65,-34.09930937,100.8070624,-6.45220628
0.00333,18,66,-34.09960134,100.8040461,-6.451941805
0.00333,18,67,-34.0998933,100.8010299,-6.448585983
0.00333,18,68,-34.10018527,100.7980137,-6.448868152
0.00333,18,69,-34.10047723,100.7949975,-6.448213787
0.00333,18,70,-34.1007692,100.7919813,-6.448213787
0.00333,18,71,-34.10106116,100.7889651,-6.44797921
0.00333,18,72,-34.10135313,100.7859489,-6.448475582
0.00333,18,73,-34.10164509,100.7829327,-6.45286497
0.00333,18,74,-34.10193706,100.7799165,-6.440759185
0.00333,18,75,-34.10222902,100.7769003,-6.440759185
0.00333,18,76,-34.10252099,100.7738841,-6.441030078
0.00333,18,77,-34.10281296,100.7708679,-6.537820268
0.00333,18,78,-34.10310492,100.7678517,-6.536785186
0.00333,18,79,-34.10339689,100.7648355,-6.461656501
0.00333,18,80,-34.10368885,100.7618193,-6.454843594
0.00333,18,81,-34.10398082,100.7588031,-6.455065001
0.00333,18,82,-34.10427278,100.7557869,-6.455912731
0.00333,18,83,-34.10456475,100.7527707,-6.456246382
0.00333,18,84,-34.10485671,100.7497545,-6.458623038
0.00333,18,85,-34.10514868,100.7467383,-6.459327144
0.00333,18,86,-34.10544064,100.743722,-6.462109449
0.00333,18,87,-34.10573261,100.7407058,-6.457422036
0.00333,18,88,-34.10602457,100.7376896,-6.555089661
0.00333,18,89,-34.10631654,100.7346734,-6.557145218
0.00333,18,90,-34.1066085,100.7316572,-6.557970737
0.00333,18,91,-34.10690047,100.728641,-6.557521609
0.00333,18,92,-34.10719244,100.7256248,-6.555872097
0.00333,18,93,-34.1074844,100.7226086,-6.560008359
0.00333,18,94,-34.10777637,100.7195924,-6.564566644
0.00333,18,95,-34.10806833,100.7165762,-6.567149359
0.00333,18,96,-34.1083603,100.71356,-6.569725952
0.00333,18,97,-34.10865226,100.7105438,-6.5732782
0.00333,18,98,-34.10894423,100.7075276,-6.573282992
0.00333,18,99,-34.10923619,100.7045114,-6.57387281
0.00333,19,0,-34.09455088,101.0044921,0
0.00333,19,1,-34.09484284,101.0014759,0
0.00333,19,2,-34.09513481,100.9984597,-6.389209529
0.00333,19,3,-34.09542677,100.9954435,-6.389209529
0.00333,19,4,-34.09571874,100.9924273,-6.390152645
0.00333,19,5,-34.0960107,100.9894111,-6.393295959
0.00333,19,6,-34.09630267,100.9863949,-6.394675725
0.00333,19,7,-34.09659463,100.9833787,-6.395018707
0.00333,19,8,-34.0968866,100.9803624,-6.442478906
0.00333,19,9,-34.09717856,100.9773462,-6.440413581
0.00333,19,10,-34.09747053,100.97433,-6.439071413
0.00333,19,11,-34.09776249,100.9713138,-6.437197264
0.00333,19,12,-34.09805446,100.9682976,-6.436620376
0.00333,19,13,-34.09834642,100.9652814,-6.435808738
0.00333,19,14,-34.09863839,100.9622652,-6.43637258
0.00333,19,15,-34.09893036,100.959249,-6.436518562
0.00333,19,16,-34.09922232,100.9562328,-6.436459721
0.00333,19,17,-34.09951429,100.9532166,-6.437067956
0.00333,19,18,-34.09980625,100.9502004,-6.437956532
0.00333,19,19,-34.10009822,100.9471842,-6.437956532
0.00333,19,20,-34.10039018,100.944168,-6.439216553
0.00333,19,21,-34.10068215,100.9411518,-6.440455966
0.00333,19,22,-34.10097411,100.9381356,-6.440031436
0.00333,19,23,-34.10126608,100.9351194,-6.44300456
0.00333,19,24,-34.10155804,100.9321032,-6.443885787
0.00333,19,25,-34.10185001,100.929087,-6.445525082
0.00333,19,26,-34.10214197,100.9260708,-6.44765042
0.00333,19,27,-34.10243394,100.9230546,-6.383483841
0.00333,19,28,-34.10272591,100.9200383,-6.384128673
0.00333,19,29,-34.10301787,100.9170221,0
0.00333,19,30,-34.10330984,100.9140059,0
0.00333,19,31,-34.1036018,100.9109897,0
0.00333,19,32,-34.10389377,100.9079735,-6.492441264
0.00333,19,33,-34.10418573,100.9049573,-6.491548583
0.00333,19,34,-34.1044777,100.9019411,-6.491548583
0.00333,19,35,-34.10476966,100.8989249,-6.441156862
0.00333,19,36,-34.10506163,100.8959087,-6.434349003
0.00333,19,37,-34.10535359,100.8928925,-6.432494636
0.00333,19,38,-34.10564556,100.8898763,-6.431278375
0.00333,19,39,-34.10593752,100.8868601,-6.42736822
0.00333,19,40,-34.10622949,100.8838439,-6.42634998
0.00333,19,41,-34.10652145,100.8808277,-6.422929044
0.00333,19,42,-34.10681342,100.8778115,-6.415085848
0.00333,19,43,-34.10710539,100.8747953,-6.411889618
0.00333,19,44,-34.10739735,100.8717791,-6.410148517
0.00333,19,45,-34.10768932,100.8687629,-6.410125212
0.00333,19,46,-34.10798128,100.8657467,-6.410111356
0.00333,19,47,-34.10827325,100.8627305,-6.411613289
0.00333,19,48,-34.10856521,100.8597142,-6.414882232
0.00333,19,49,-34.10885718,100.856698,-6.423401542
0.00333,19,50,-34.10914914,100.8536818,-6.484265961
0.00333,19,51,-34.10944111,100.8506656,-6.483003681
0.00333,19,52,-34.10973307,100.8476494,-6.483728754
0.00333,19,53,-34.11002504,100.8446332,-6.486748718
0.00333,19,54,-34.110317,100.841617,-6.496328867
0.00333,19,55,-34.11060897,100.8386008,-6.498711524
0.00333,19,56,-34.11090093,100.8355846,-6.503093135
0.00333,19,57,-34.1111929,100.8325684,-6.509911637
0.00333,19,58,-34.11148487,100.8295522,-6.513965788
0.00333,19,59,-34.11177683,100.826536,-6.515326904
0.00333,19,60,-34.1120688,100.8235198,-6.521247732
0.00333,19,61,-34.11236076,100.8205036,-6.524189232
0.00333,19,62,-34.11265273,100.8174874,-6.526630902
0.00333,19,63,-34.11294469,100.8144712,-6.528058787
0.00333,19,64,-34.11323666,100.811455,-6.528939097
0.00333,19,65,-34.11352862,100.8084388,-6.529237937
0.00333,19,66,-34.11382059,100.8054226,-6.530287596
0.00333,19,67,-34.11411255,100.8024064,-6.531638396
0.00333,19,68,-34.11440452,100.7993901,-6.53357409
0.00333,19,69,-34.11469648,100.7963739,-6.534893356
0.00333,19,70,-34.11498845,100.7933577,-6.538613295
0.00333,19,71,-34.11528042,100.7903415,-6.538613295
0.00333,19,72,-34.11557238,100.7873253,-6.540478727
0.00333,19,73,-34.11586435,100.7843091,-6.545065394
0.00333,19,74,-34.11615631,100.7812929,-6.545304238
0.00333,19,75,-34.11644828,100.7782767,-6.545092352
0.00333,19,76,-34.11674024,100.7752605,-6.545426805
0.00333,19,77,-34.11703221,100.7722443,-6.544932705
0.00333,19,78,-34.11732417,100.7692281,-6.541290345
0.00333,19,79,-34.11761614,100.7662119,-6.540985621
0.00333,19,80,-34.1179081,100.7631957,-6.542506996
0.00333,19,81,-34.11820007,100.7601795,-6.544266934
0.00333,19,82,-34.11849203,100.7571633,-6.54613939
0.00333,19,83,-34.118784,100.7541471,-6.556174112
0.00333,19,84,-34.11907596,100.7511309,-6.558467424
0.00333,19,85,-34.11936793,100.7481147,-6.561006464
0.00333,19,86,-34.1196599,100.7450985,-6.56102356
0.00333,19,87,-34.11995186,100.7420823,-6.559882745
0.00333,19,88,-34.12024383,100.739066,-6.558896474
0.00333,19,89,-34.12053579,100.7360498,-6.559305133
0.00333,19,90,-34.12082776,100.7330336,-6.559274312
0.00333,19,91,-34.12111972,100.7300174,-6.560495975
0.00333,19,92,-34.12141169,100.7270012,-6.561899759
0.00333,19,93,-34.12170365,100.723985,-6.562398328
0.00333,19,94,-34.12199562,100.7209688,-6.564031664
0.00333,19,95,-34.12228758,100.7179526,-6.569768272
0.00333,19,96,-34.12257955,100.7149364,-6.575957817
0.00333,19,97,-34.12287151,100.7119202,-6.578058583
0.00333,19,98,-34.12316348,100.708904,-6.576497375
0.00333,19,99,-34.12345545,100.7058878,-6.576964016
